text,image,카테고리_주제,카테고리_품사,실체,필요성분,명사구분,동사구분
독서논술대회,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n5_hag_gyo_haeng_sa_/dog_seo_non_sul_dae_hoe_.png,학교,명사,1,0,0,0
방과후수업,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n5_hag_gyo_haeng_sa_/bang_gwa_hu_su_eob_.png,학교,명사,1,0,0,0
소풍,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n5_hag_gyo_haeng_sa_/so_pung_002_2.png,학교,명사,1,0,0,0
소풍,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n5_hag_gyo_haeng_sa_/so_pung_003_.png,학교,명사,1,0,0,0
수련회,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n5_hag_gyo_haeng_sa_/su_ryeon_hoe_2.png,학교,명사,1,0,0,0
수학경시대회,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n5_hag_gyo_haeng_sa_/su_hag_gyeong_si_dae_hoe_.png,학교,명사,1,0,0,0
수학여행,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n5_hag_gyo_haeng_sa_/su_hag_yeo_haeng_001_.png,학교,명사,1,0,0,0
수학여행,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n5_hag_gyo_haeng_sa_/su_hag_yeo_haeng_002_.png,학교,명사,1,0,0,0
신체검사,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n5_hag_gyo_haeng_sa_/sin_ce_geom_sa_.png,학교,명사,1,0,0,0
입학식,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n5_hag_gyo_haeng_sa_/ib_hag_sig_.png,학교,명사,1,0,0,0
재량휴업일,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n5_hag_gyo_haeng_sa_/jae_ryang_hyu_eob_il_.png,학교,명사,1,0,0,0
졸업식,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n5_hag_gyo_haeng_sa_/jol_eob_sig_.png,학교,명사,1,0,0,0
종업식,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n5_hag_gyo_haeng_sa_/jong_eob_sig_.png,학교,명사,1,0,0,0
체험학습,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n5_hag_gyo_haeng_sa_/ce_heom_hag_seub_.png,학교,명사,1,0,0,0
학부모상담,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n5_hag_gyo_haeng_sa_/hag_bu_mo_sang_dam_.png,학교,명사,1,0,0,0
학업성취도평가,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n5_hag_gyo_haeng_sa_/hag_eob_seong_cwi_do_pyeong_ga_.png,학교,명사,1,0,0,0
학예회,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n5_hag_gyo_haeng_sa_/hag_ye_hoe_.png,학교,명사,1,0,0,0
괄호,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n6_gug_eo_/gwal_ho_.png,학교,명사,1,0,0,0
국어,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n6_gug_eo_/gug_eo_2.png,학교,명사,1,0,0,0
국어,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n6_gug_eo_/gug_eo_201_.png,학교,명사,1,0,0,0
단어,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n6_gug_eo_/dan_eo_.png,학교,명사,1,0,0,0
동사,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n6_gug_eo_/dong_sa_.png,학교,명사,1,0,0,0
맞춤법,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n6_gug_eo_/maj_cum_beob_.png,학교,명사,1,0,0,0
문장,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n6_gug_eo_/mun_jang_.png,학교,명사,1,0,0,0
문장,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n6_gug_eo_/mun_jang_.png,학교,명사,1,0,0,0
1차방정식,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n7_su_hag_/n1_ca_bang_jeong_sig_.png,학교,명사,1,0,0,0
1차함수,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n7_su_hag_/n1_ca_ham_su_.png,학교,명사,1,0,0,0
2차함수,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n7_su_hag_/n2_ca_ham_su_.png,학교,명사,1,0,0,0
3차함수,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n7_su_hag_/n3_ca_ham_su_.png,학교,명사,1,0,0,0
각도,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n7_su_hag_/gag_do_.png,학교,명사,2,0,0,0
각도기,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n7_su_hag_/gag_do_gi_.png,학교,명사,2,0,0,0
같다,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n7_su_hag_/gat_da_.png,학교,동사,0,이,0,0
거리,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n7_su_hag_/geo_ri_001_.png,학교,명사,1,0,0,0
고차방정식,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n7_su_hag_/go_ca_bang_jeong_sig_.png,학교,명사,1,0,0,0
곱셈정리,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n7_su_hag_/gob_sem_jeong_ri_.png,학교,명사,1,0,0,0
곱하기,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n7_su_hag_/gob_ha_gi_.png,학교,명사,1,0,0,0
공집합,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n7_su_hag_/gong_jib_hab_.png,학교,명사,1,0,0,0
교집합,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n7_su_hag_/gyo_jib_hab_.png,학교,명사,1,0,0,0
구구단,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n7_su_hag_/gu_gu_dan_.png,학교,명사,1,0,0,0
그램,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n7_su_hag_/geu_raem_.png,학교,명사,1,0,0,0
길이,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n7_su_hag_/gil_i_.png,학교,명사,1,0,0,0
나누기,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n7_su_hag_/na_nu_gi_.png,학교,명사,1,0,0,0
넓이,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n7_su_hag_/neolb_i_.png,학교,명사,1,0,0,0
네모,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n7_su_hag_/ne_mo_201_.png,학교,명사,1,0,0,0
높이,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n7_su_hag_/nop_i_.png,학교,명사,1,0,0,0
답,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n7_su_hag_/dab_.png,학교,명사,1,0,0,0
더-작아요,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n7_su_hag_/deo_jag_a_yo_001_.png,학교,동사,0,이,0,0
더-작아요,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n7_su_hag_/deo_jag_a_yo_002_.png,학교,동사,0,이,0,0
더-커요,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n7_su_hag_/deo_keo_yo_001_.png,학교,동사,0,이,0,0
더커요,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n7_su_hag_/deo_keo_yo_002_.png,학교,동사,0,이,0,0
더하기,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n7_su_hag_/deo_ha_gi_.png,학교,명사,1,0,0,0
더하기,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n7_su_hag_/deo_ha_gi_201_.png,학교,명사,1,0,0,0
도형,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n7_su_hag_/do_hyeong_.png,학교,명사,1,0,0,0
둘,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n7_su_hag_/dul_201_.png,학교,명사,1,0,0,0
둘레,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n7_su_hag_/dul_re_.png,학교,명사,1,0,0,0
등변사다리꼴,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n7_su_hag_/deung_byeon_sa_da_ri_ggol_.png,학교,명사,1,0,0,0
마름모,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n7_su_hag_/ma_reum_mo_.png,학교,명사,1,0,0,0
면,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n7_su_hag_/myeon_.png,학교,명사,1,0,0,0
몇개,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n7_su_hag_/myeoc_gae_2.png,학교,명사,1,0,0,0
몇명,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n7_su_hag_/myeoc_myeong_.png,학교,명사,1,0,0,0
모두,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n7_su_hag_/mo_du_.png,학교,부사,0,0,0,0
모서리,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n7_su_hag_/mo_seo_ri_.png,학교,명사,1,0,0,0
미터,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n7_su_hag_/mi_teo_.png,학교,명사,1,0,0,0
밀리미터,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n7_su_hag_/mil_ri_mi_teo_.png,학교,명사,1,0,0,0
반지름,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n7_su_hag_/ban_ji_reum_001_.png,학교,명사,1,0,0,0
방정식,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n7_su_hag_/bang_jeong_sig_.png,학교,명사,1,0,0,0
부분집합,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n7_su_hag_/bu_bun_jib_hab_.png,학교,명사,1,0,0,0
부채꼴,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n7_su_hag_/bu_cae_ggol_.png,학교,명사,1,0,0,0
부피,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n7_su_hag_/bu_pi_.png,학교,명사,1,0,0,0
분류하다,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n7_su_hag_/bun_ryu_ha_da_.png,학교,명사,0,을,0,0
분류하다,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n7_su_hag_/bun_ryu_ha_da_201_.png,학교,명사,0,을,0,0
분수,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n7_su_hag_/bun_su_.png,학교,명사,1,0,0,0
빼기,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n7_su_hag_/bbae_gi_.png,학교,명사,1,0,0,0
빼기,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n7_su_hag_/bbae_gi_201_.png,학교,명사,1,0,0,0
사각형,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n7_su_hag_/sa_gag_hyeong_.png,학교,명사,1,0,0,0
사다리꼴,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n7_su_hag_/sa_da_ri_ggol_.png,학교,명사,1,0,0,0
사인,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n7_su_hag_/sa_in_.png,학교,명사,1,0,0,0
삼각뿔,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n7_su_hag_/sam_gag_bbul_.png,학교,명사,1,0,0,0
삼각함수,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n7_su_hag_/sam_gag_ham_su_.png,학교,명사,1,0,0,0
삼각형,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n7_su_hag_/sam_gag_hyeong_.png,학교,명사,1,0,0,0
삼차함수,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n7_su_hag_/sam_ca_ham_su_.png,학교,명사,1,0,0,0
선분,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n7_su_hag_/seon_bun_.png,학교,명사,1,0,0,0
세모,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n7_su_hag_/se_mo_201_.png,학교,명사,1,0,0,0
센티미터,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n7_su_hag_/sen_ti_mi_teo_.png,학교,명사,1,0,0,0
수를세다,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n7_su_hag_/su_reul_se_da_.png,학교,동사,0,0,0,0
수직선,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n7_su_hag_/su_jig_seon_.png,학교,명사,1,0,0,0
수평선,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n7_su_hag_/su_pyeong_seon_.png,학교,명사,1,0,0,0
숫자,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n7_su_hag_/sus_ja_.png,학교,명사,1,0,0,0
오각형,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n7_su_hag_/o_gag_hyeong_.png,학교,명사,1,0,0,0
원,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n7_su_hag_/weon_1.png,학교,명사,1,0,0,0
원뿔,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n7_su_hag_/weon_bbul_.png,학교,명사,1,0,0,0
육각형,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n7_su_hag_/yug_gag_hyeong_.png,학교,명사,1,0,0,0
이차방정식,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n7_su_hag_/i_ca_bang_jeong_sig_.png,학교,명사,1,0,0,0
이차함수,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n7_su_hag_/i_ca_ham_su_.png,학교,명사,1,0,0,0
인수분해,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n7_su_hag_/in_su_bun_hae_.png,학교,명사,1,0,0,0
일차방정식,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n7_su_hag_/il_ca_bang_jeong_sig_.png,학교,명사,1,0,0,0
일차함수,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n7_su_hag_/il_ca_ham_su_.png,학교,명사,1,0,0,0
입체도형,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n7_su_hag_/ib_ce_do_hyeong_.png,학교,명사,1,0,0,0
정사각형,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n7_su_hag_/jeong_sa_gag_hyeong_.png,학교,명사,1,0,0,0
정사면체,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n7_su_hag_/jeong_sa_myeon_ce_.png,학교,명사,1,0,0,0
정삼각형,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n7_su_hag_/jeong_sam_gag_hyeong_.png,학교,명사,1,0,0,0
정육면체,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n7_su_hag_/jeong_yug_myeon_ce_.png,학교,명사,1,0,0,0
지름,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n7_su_hag_/ji_reum_001_.png,학교,명사,1,0,0,0
직각삼각형,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n7_su_hag_/jig_gag_sam_gag_hyeong_.png,학교,명사,1,0,0,0
직사각형,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n7_su_hag_/jig_sa_gag_hyeong_.png,학교,명사,1,0,0,0
직선,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n7_su_hag_/jig_seon_.png,학교,명사,1,0,0,0
직육면체,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n7_su_hag_/jig_yug_myeon_ce_.png,학교,명사,1,0,0,0
집합,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n7_su_hag_/jib_hab_.png,학교,명사,1,0,0,0
컴퍼스,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n7_su_hag_/keom_peo_seu_.png,학교,명사,1,0,0,0
코사인,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n7_su_hag_/ko_sa_in_.png,학교,명사,1,0,0,0
킬로그램,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n7_su_hag_/kil_ro_geu_raem_.png,학교,명사,1,0,0,0
킬로미터,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n7_su_hag_/kil_ro_mi_teo_.png,학교,명사,1,0,0,0
타원,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n7_su_hag_/ta_weon_001_.png,학교,명사,1,0,0,0
탄젠트,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n7_su_hag_/tan_jen_teu_.png,학교,명사,1,0,0,0
톤,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n7_su_hag_/ton_.png,학교,명사,1,0,0,0
통계,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n7_su_hag_/tong_gye_001_.png,학교,명사,1,0,0,0
팔각형,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n7_su_hag_/pal_gag_hyeong_.png,학교,명사,1,0,0,0
평면,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n7_su_hag_/pyeong_myeon_.png,학교,명사,1,0,0,0
평면도형,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n7_su_hag_/pyeong_myeon_do_hyeong_.png,학교,명사,1,0,0,0
평행사변형,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n7_su_hag_/pyeong_haeng_sa_byeon_hyeong_.png,학교,명사,1,0,0,0
하나,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n7_su_hag_/ha_na_201_.png,학교,명사,1,0,0,0
함수,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n7_su_hag_/ham_su_.png,학교,명사,1,0,0,0
합집합,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n7_su_hag_/hab_jib_hab_.png,학교,명사,1,0,0,0
해,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n7_su_hag_/hae_.png,학교,명사,1,0,0,0
N극,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n8_gwa_hag_/znz_geug_.png,학교,명사,1,0,0,0
S극,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n8_gwa_hag_/zsz_geug_.png,학교,명사,1,0,0,0
같아요,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n8_gwa_hag_/gat_a_yo_001_.png,학교,동사,0,이,0,0
같아요,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n8_gwa_hag_/gat_a_yo_002_.png,학교,동사,0,이,0,0
거름종이,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n8_gwa_hag_/geo_reum_jong_i_.png,학교,명사,2,0,0,0
거미줄,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n8_gwa_hag_/geo_mi_jul_2.png,학교,명사,2,0,0,0
경도,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n8_gwa_hag_/gyeong_do_.png,학교,명사,1,0,0,0
고무,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n8_gwa_hag_/go_mu_.png,학교,명사,2,0,0,0
고체,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n8_gwa_hag_/go_ce_.png,학교,명사,1,0,0,0
과학,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n8_gwa_hag_/gwa_hag_.png,학교,명사,1,0,0,0
과학상자,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n8_gwa_hag_/gwa_hag_sang_ja_.png,학교,명사,2,0,0,0
과학실험,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n8_gwa_hag_/gwa_hag_sil_heom_201_.png,학교,명사,1,0,0,0
관찰해요,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n8_gwa_hag_/gwan_cal_hae_yo_.png,학교,동사,0,을,0,0
구부러져요,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n8_gwa_hag_/gu_bu_reo_jyeo_yo_001_.png,학교,동사,0,이,0,0
구부러져요,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n8_gwa_hag_/gu_bu_reo_jyeo_yo_002_.png,학교,동사,0,이,0,0
궤도,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n8_gwa_hag_/gwe_do_.png,학교,명사,1,0,0,0
금성,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n8_gwa_hag_/geum_seong_.png,학교,명사,2,0,0,0
기체,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n8_gwa_hag_/gi_ce_.png,학교,명사,1,0,0,0
날씨,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n8_gwa_hag_/nal_ssi_.png,학교,명사,1,0,0,0
단단해요,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n8_gwa_hag_/dan_dan_hae_yo_001_.png,학교,동사,0,이,0,0
단단해요,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n8_gwa_hag_/dan_dan_hae_yo_002_.png,학교,동사,0,이,0,0
단단해요,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n8_gwa_hag_/dan_dan_hae_yo_003_.png,학교,동사,0,이,0,0
달,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n8_gwa_hag_/dal_.png,학교,명사,2,0,0,0
달라요,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n8_gwa_hag_/dal_ra_yo_001_.png,학교,동사,0,이,0,0
달라요,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n8_gwa_hag_/dal_ra_yo_002_.png,학교,동사,0,이,0,0
당겨요,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n8_gwa_hag_/dang_gyeo_yo_001_.png,학교,동사,0,을,0,0
당겨요,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n8_gwa_hag_/dang_gyeo_yo_002_.png,학교,동사,0,을,0,0
도르래,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n8_gwa_hag_/do_reu_rae_.png,학교,명사,2,0,0,0
독,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n8_gwa_hag_/dog_.png,학교,명사,1,0,0,0
리트머스시험지,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n8_gwa_hag_/ri_teu_meo_seu_si_heom_ji_.png,학교,명사,2,0,0,0
망원경,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n8_gwa_hag_/mang_weon_gyeong_001_.png,학교,명사,2,0,0,0
망원경,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n8_gwa_hag_/mang_weon_gyeong_002_.png,학교,명사,2,0,0,0
망원경,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n8_gwa_hag_/mang_weon_gyeong_201_.png,학교,명사,2,0,0,0
명왕성,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n8_gwa_hag_/myeong_wang_seong_.png,학교,명사,2,0,0,0
목성,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n8_gwa_hag_/mog_seong_.png,학교,명사,2,0,0,0
무게,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n8_gwa_hag_/mu_ge_.png,학교,명사,1,0,0,0
무게를재요,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n8_gwa_hag_/mu_ge_reul_jae_yo_201_.png,학교,동사,0,의,0,0
물렁물렁해요,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n8_gwa_hag_/mul_reong_mul_reong_hae_yo_001_.png,학교,동사,0,이,0,0
물렁물렁해요,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n8_gwa_hag_/mul_reong_mul_reong_hae_yo_002_.png,학교,동사,0,이,0,0
밀어요,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n8_gwa_hag_/mil_eo_yo_001_.png,학교,동사,0,을,0,0
밀어요,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n8_gwa_hag_/mil_eo_yo_002_.png,학교,동사,0,을,0,0
반달,http://220.69.171.28:8080/Symbol/Symbol/sunnyk/halfmoon_sy.png,학교,명사,1,0,0,0
번개,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n8_gwa_hag_/beon_gae_1.png,학교,명사,2,0,0,0
변하다,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n8_gwa_hag_/byeon_ha_da_.png,학교,명사,0,0,0,0
별,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n8_gwa_hag_/byeol_201_.png,학교,명사,2,0,0,0
